Query ID,Runtime
254,1.881026029586792
255,1.8073558807373047
749,1.8540139198303223
499,1.9612410068511963
59,1.6282329559326172
351,1.6456851959228516
346,1.8004469871520996
798,1.8627190589904785
558,1.8411390781402588
378,1.653662919998169
276,1.871135950088501
628,2.0502209663391113
179,2.050978899002075
347,1.6460800170898438
500,1.8771860599517822
180,1.864933729171753
599,1.6774280071258545
106,1.9694969654083252
799,1.8210020065307617
149,1.947906732559204
304,1.8392889499664307
600,1.7790520191192627
67,1.7671642303466797
706,1.795715093612671
707,1.7180678844451904
336,1.9469256401062012
337,1.9046452045440674
207,1.8880031108856201
352,1.8415100574493408
642,1.64369797706604
214,1.9351990222930908
708,1.8140690326690674
85,2.115237236022949
651,1.9862580299377441
305,1.8732450008392334
287,1.6815507411956787
215,1.8947560787200928
620,1.9757030010223389
430,1.9013707637786865
750,2.1654210090637207
293,3.706629991531372
81,1.8129160404205322
108,2.165383815765381
277,1.779479742050171
60,1.8446629047393799
582,1.7893567085266113
353,1.8124580383300781
7,1.883274793624878
501,1.8087010383605957
61,1.9171679019927979
669,1.8332440853118896
181,2.028527021408081
113,1.9088349342346191
431,1.8716599941253662
385,1.7820868492126465
40,1.8515760898590088
216,1.8456120491027832
82,1.8482060432434082
109,2.2232508659362793
697,2.0303239822387695
323,1.857853889465332
458,1.667910099029541
670,1.848526954650879
379,2.140230894088745
537,1.7877161502838135
217,1.9914019107818604
150,1.803421974182129
198,2.8496084213256836
256,1.9033598899841309
68,1.8511521816253662
380,1.8064591884613037
751,2.024286985397339
588,1.7868239879608154
780,1.887829065322876
764,2.382922887802124
814,1.7816288471221924
199,1.7101531028747559
709,1.795760154724121
440,2.094282865524292
441,1.9577579498291016
710,1.8169660568237305
241,1.9668807983398438
504,1.9385402202606201
41,1.8628461360931396
717,1.8233840465545654
218,1.8397338390350342
689,1.5980679988861084
690,2.140244960784912
114,1.708775281906128
815,1.8031620979309082
358,1.7813270092010498
242,1.7026658058166504
442,2.815263032913208
405,1.6410632133483887
370,1.6535730361938477
219,1.6622750759124756
391,1.9689021110534668
765,1.8964910507202148
652,1.6704199314117432
551,1.7962162494659424
151,2.038996934890747
225,1.8748722076416016
711,2.046380043029785
712,1.8305320739746094
713,1.9156501293182373
714,1.764308214187622
715,1.7800602912902832
716,1.944932222366333
13,1.6620516777038574
593,1.7680561542510986
278,1.459197998046875
392,2.4572229385375977
594,1.8646469116210938
257,1.7672150135040283
671,1.658078908920288
672,1.8442738056182861
673,2.018993854522705
674,1.8098158836364746
675,1.7824270725250244
676,1.8348979949951172
324,1.793755054473877
53,2.2368738651275635
359,1.8371901512145996
208,1.9518709182739258
393,1.8304479122161865
258,1.7493770122528076
306,1.9564857482910156
487,1.9163742065429688
488,1.7891709804534912
279,1.8154327869415283
766,1.8499770164489746
280,1.9578938484191895
115,1.788341999053955
152,2.1357638835906982
89,1.8587150573730469
785,1.669907808303833
259,1.8093540668487549
42,1.8151259422302246
209,1.6936008930206299
538,1.8470232486724854
816,1.6153528690338135
474,1.8477261066436768
265,1.9495277404785156
260,1.9407739639282227
182,1.7158949375152588
371,1.7597460746765137
226,1.871516227722168
810,1.8812918663024902
169,1.8065800666809082
589,1.85105299949646
752,1.824681043624878
227,1.8098499774932861
307,2.063436985015869
116,2.180891275405884
14,1.8262381553649902
15,1.626060962677002
16,1.65183687210083
17,1.7449359893798828
18,1.8058722019195557
19,2.1700289249420166
170,1.8631281852722168
505,1.9650070667266846
506,1.8729240894317627
507,3.110563039779663
508,2.1656551361083984
509,1.856086015701294
510,1.717005968093872
811,1.6990621089935303
653,1.6876909732818604
394,1.8968288898468018
595,1.723600149154663
725,1.9070651531219482
432,1.7994298934936523
629,1.7520990371704102
622,1.8027210235595703
720,1.9006130695343018
552,2.0594658851623535
325,2.011367082595825
243,2.8264248371124268
406,1.8156871795654297
69,1.8376142978668213
35,1.6533467769622803
381,1.7849228382110596
395,2.7062411308288574
154,2.0636239051818848
155,1.873161792755127
117,1.8467140197753906
459,1.783254861831665
460,1.8646109104156494
461,2.2927417755126953
462,1.6374309062957764
463,1.9768130779266357
464,1.749182939529419
726,1.8069748878479004
817,1.7624330520629883
118,1.7380731105804443
386,1.759495735168457
360,2.6568751335144043
812,1.922184944152832
718,1.6063780784606934
511,1.8329541683197021
539,1.63189697265625
70,1.7640948295593262
540,1.677915096282959
407,1.7957110404968262
721,1.7959198951721191
90,1.779966115951538
229,1.8743631839752197
541,1.6300909519195557
542,1.7512061595916748
543,1.5460331439971924
544,1.8583800792694092
545,2.076037883758545
546,1.8630599975585938
188,1.7492260932922363
753,2.1060919761657715
183,1.760195016860962
281,1.6838631629943848
569,1.838170051574707
397,1.6401309967041016
601,1.762970209121704
153,1.8805737495422363
781,1.6086628437042236
754,1.7396128177642822
465,1.7861099243164062
142,1.911210298538208
767,1.9442119598388672
489,2.127070903778076
590,1.5773470401763916
490,1.8354361057281494
396,1.925868034362793
308,1.8526637554168701
244,1.8058459758758545
354,1.7517480850219727
727,1.7896997928619385
728,1.8647379875183105
729,1.8714587688446045
730,1.8957109451293945
731,1.7991180419921875
732,1.71628999710083
372,1.8574538230895996
249,1.8231258392333984
684,1.7584660053253174
382,1.786759853363037
755,3.1052088737487793
756,1.8598260879516602
757,2.180474042892456
758,1.600342035293579
759,2.295006275177002
760,1.9238319396972656
91,1.860145092010498
92,1.661870002746582
93,1.7986559867858887
94,1.7725059986114502
95,1.830294132232666
96,1.6302998065948486
602,1.6374142169952393
603,1.6987226009368896
604,1.7960009574890137
605,1.7965550422668457
606,1.8212437629699707
607,1.6073720455169678
446,1.7820641994476318
36,1.8759517669677734
647,2.394901990890503
503,1.8594481945037842
475,1.7986009120941162
570,1.9490268230438232
20,3.060333013534546
184,2.228928565979004
722,1.635321855545044
553,1.8124120235443115
659,3.0390689373016357
427,1.834291934967041
491,1.862287998199463
398,1.8429360389709473
433,1.8084731101989746
591,1.8223628997802734
228,1.7218947410583496
691,2.388546943664551
761,1.922316074371338
813,1.814337968826294
648,1.8177731037139893
660,1.6631741523742676
220,1.723189115524292
383,1.60676908493042
230,1.7292978763580322
596,1.8608300685882568
649,2.0241589546203613
43,1.6441209316253662
189,1.6177709102630615
231,1.7991671562194824
232,1.778784990310669
723,1.750143051147461
250,1.9195220470428467
818,1.7775030136108398
44,2.314927816390991
37,1.7921106815338135
38,1.945178747177124
512,1.6394517421722412
513,1.7890892028808594
514,1.9221749305725098
515,1.6197788715362549
516,1.8594648838043213
517,1.9638090133666992
86,1.8515679836273193
221,1.8245809078216553
233,1.8982582092285156
185,1.633471965789795
266,1.8293042182922363
782,1.6797780990600586
143,1.906078815460205
361,1.6530179977416992
119,1.8507540225982666
21,1.8569369316101074
234,1.7241108417510986
443,2.1494510173797607
661,1.6395230293273926
783,1.8392717838287354
492,2.2740774154663086
447,1.83878493309021
156,1.9927480220794678
157,1.8161790370941162
158,1.8082292079925537
159,1.8236730098724365
160,1.8180596828460693
161,1.9753773212432861
162,2.2533228397369385
736,1.8124520778656006
737,1.75319504737854
738,1.849524974822998
739,1.9056379795074463
740,1.6785099506378174
741,1.7396399974822998
719,1.8576960563659668
267,1.8988423347473145
144,1.8236100673675537
554,1.8623442649841309
326,1.7231628894805908
518,1.6203336715698242
120,1.8706600666046143
448,1.6311938762664795
186,1.78643798828125
251,2.2435948848724365
762,1.6200859546661377
763,2.1556622982025146
654,1.747642993927002
72,1.819735050201416
71,2.0816891193389893
384,1.8378288745880127
800,1.8612098693847656
559,1.746778964996338
235,1.632411241531372
655,1.5689702033996582
362,1.8304247856140137
163,1.655122995376587
363,1.9223461151123047
364,1.7091162204742432
365,1.8632590770721436
366,1.9181592464447021
367,1.894606113433838
368,1.6497218608856201
39,1.7819619178771973
444,1.7400550842285156
592,1.664207935333252
656,2.362823963165283
73,1.6201879978179932
571,1.6517579555511475
521,1.8558368682861328
522,1.7677531242370605
523,1.9251909255981445
524,1.7980690002441406
525,1.7687432765960693
526,2.175936222076416
449,1.6897821426391602
450,1.9232089519500732
451,1.9012401103973389
452,1.8101942539215088
453,1.9176819324493408
454,1.7968556880950928
409,1.8149430751800537
410,1.964277982711792
411,1.7419719696044922
412,1.7423338890075684
413,1.9405930042266846
414,1.8101251125335693
268,1.8070399761199951
269,1.8726441860198975
270,1.8959391117095947
271,1.8062231540679932
272,1.7851803302764893
273,1.8707771301269531
560,1.9653167724609375
561,2.3685638904571533
562,1.872683048248291
563,1.8103408813476562
564,1.6647968292236328
565,1.7576241493225098
608,1.816112756729126
609,1.8298900127410889
610,1.7888610363006592
611,2.074601173400879
612,1.7751610279083252
613,1.74898099899292
468,1.8638091087341309
572,1.8443858623504639
692,1.711676836013794
415,1.8921070098876953
455,1.8216240406036377
743,1.680466890335083
566,2.031773328781128
164,1.9245407581329346
294,1.899813175201416
171,1.855679988861084
733,2.0448179244995117
327,1.9148809909820557
309,1.944760799407959
519,1.7787089347839355
165,1.8412930965423584
45,1.8666839599609375
261,1.7779641151428223
295,1.9652726650238037
416,1.9372551441192627
97,1.6532471179962158
222,1.7574269771575928
296,1.9849588871002197
527,2.2502481937408447
46,1.7543690204620361
528,1.8133049011230469
436,1.7901690006256104
469,1.9715960025787354
145,1.850834846496582
734,2.1525189876556396
121,1.5022881031036377
310,1.8585338592529297
274,2.213073968887329
429,1.8130841255187988
311,1.8911728858947754
47,1.7396862506866455
373,1.5198631286621094
146,1.8053622245788574
166,1.6716339588165283
657,1.7901742458343506
312,1.7673232555389404
387,2.0964601039886475
297,1.595716953277588
388,1.7773730754852295
685,1.5951671600341797
479,1.9744679927825928
374,1.867624282836914
686,2.0949440002441406
262,1.741609811782837
252,1.812256097793579
437,1.6733369827270508
801,1.737579107284546
445,1.9908740520477295
438,1.7483289241790771
663,1.7716319561004639
48,1.767435073852539
190,1.7232511043548584
49,1.7094111442565918
100,1.7556641101837158
480,1.8802969455718994
819,1.8798918724060059
820,1.7965669631958008
313,1.7167019844055176
481,1.8921689987182617
482,2.2409679889678955
483,1.8651909828186035
484,1.8652918338775635
485,1.6226937770843506
486,2.0684218406677246
802,1.7454719543457031
803,1.8294849395751953
804,2.8728981018066406
805,1.7867577075958252
806,1.9048161506652832
807,2.1100430488586426
687,2.174639940261841
389,1.9882020950317383
658,2.316627264022827
476,2.1467530727386475
735,1.881098985671997
223,2.5072529315948486
664,1.8972327709197998
298,2.4267778396606445
665,1.7572910785675049
662,3.3155949115753174
547,1.7478792667388916
808,1.8740880489349365
355,1.6582698822021484
477,1.765854835510254
598,2.140561819076538
224,1.7961170673370361
375,1.8344478607177734
650,2.130350112915039
369,2.0325701236724854
548,1.7898061275482178
809,1.9462928771972656
688,2.2194881439208984
74,2.2549421787261963
666,1.826958179473877
50,1.9149620532989502
275,1.8670101165771484
821,2.2432310581207275
177,1.8485870361328125
236,2.764991044998169
167,2.0460808277130127
75,1.9602949619293213
168,1.9000349044799805
51,2.138124942779541
52,1.7534101009368896
263,1.9642469882965088
87,2.0962471961975098
520,2.036572217941284
549,1.6703290939331055
76,1.54180908203125
147,1.704427719116211
314,2.5251471996307373
724,2.1175339221954346
744,1.928825855255127
22,1.6922118663787842
54,2.118638277053833
567,1.740229845046997
550,1.8581831455230713
768,2.2808749675750732
769,2.202760934829712
23,1.719465970993042
24,1.8440790176391602
88,1.663780689239502
478,1.9590089321136475
101,1.7433407306671143
466,2.3011488914489746
187,1.7767727375030518
614,1.8632149696350098
529,1.8976917266845703
439,1.8653931617736816
148,2.064393997192383
390,1.9437081813812256
99,2.105682849884033
191,1.8351609706878662
822,1.9115231037139893
470,1.857097864151001
338,2.0369842052459717
615,1.807013988494873
698,1.9013028144836426
399,1.9634480476379395
784,2.3754007816314697
237,1.7558012008666992
699,1.7807037830352783
616,1.925938367843628
530,2.936803102493286
178,2.4063000679016113
770,1.7791869640350342
25,2.1718459129333496
467,1.9840049743652344
617,2.0430479049682617
264,2.2116708755493164
